1997-98 Studio Hard Hats #16 Peter Forsberg,0,0,0,1,16.44
1997-98 Upper Deck Sixth Sense Masters #SS21 Peter Forsberg,0,0,0,1,10.35
1998-99 Black Diamond Double Diamond #21 Peter Forsberg,0,0,0,1,6.575
1998-99 Black Diamond Winning Formula Gold #WF7 Peter Forsberg/1250,0,0,0,1,14.88
1998-99 Bowman's Best Atomic Refractors #12 Peter Forsberg,0,0,0,1,109
1998-99 Bowman's Best Scotty Bowman's Best Refractors #SB8 Peter Forsberg,0,0,0,1,25.5
1998-99 Crown Royale Living Legends #4 Peter Forsberg,0,0,0,1,7
1998-99 Finest Centurion #C7 Peter Forsberg,0,0,0,1,7
1998-99 Pacific Dynagon Ice Adrenaline Rush Bronze #4 Peter Forsberg,0,0,0,1,5
1998-99 Pacific Dynagon Ice Adrenaline Rush Red #4 Peter Forsberg,0,0,0,1,10
1998-99 Pacific Dynagon Ice Adrenaline Rush Silver #4 Peter Forsberg,0,0,0,1,6
1998-99 Pacific Titanium Ice #5 Peter Forsberg,0,0,0,1,8.25
1998-99 Paramount HoloElectric #55 Peter Forsberg,0,0,0,1,7.5
1998-99 Revolution Three Pronged Attack Parallel #23 Peter Forsberg,0,0,0,1,10.8
1998-99 SP Authentic Power Shift #20 Peter Forsberg,0,0,0,1,18
1998-99 SP Authentic Stat Masters #S19 Peter Forsberg/400,0,0,0,1,10.8
1998-99 SPx Finite #95 Peter Forsberg GI,0,0,0,1,4.5
1998-99 SPx Finite #166 Peter Forsberg MP,0,0,0,1,6.25
1998-99 SPx Finite #178 Peter Forsberg LL,0,0,0,1,18.5
1998-99 SPx Finite Radiance #95 Peter Forsberg GI,0,0,0,1,9
1998-99 SPx Finite Radiance #166 Peter Forsberg MP,0,0,0,1,25
1998-99 SPx Finite Radiance #178 Peter Forsberg LL,0,0,0,1,35
1998-99 UD3 Die-Cuts #93 Peter Forsberg TSS/1000,0,0,0,1,10.5
1998-99 Upper Deck Fantastic Finishers Quantum 1 #FF17 Peter Forsberg,0,0,0,1,10.8
1998-99 Upper Deck Generation Next Quantum 1 #GN25 Peter Forsberg/Olli Jokinen,0,0,0,1,4
1998-99 Upper Deck Lord Stanley's Heroes Quantum 1 #LS12 Peter Forsberg,0,0,0,1,6
1999-00 Aurora Complete Players #4 Peter Forsberg,0,0,0,1,30
1999-00 Crown Royale Cramer's Choice Jumbos Dark Blue #3 Peter Forsberg,0,0,0,1,30
1999-00 Stadium Club Capture the Action Game View #CAG12 Peter Forsberg,0,0,0,1,24.5
1999-00 Upper Deck Game Jerseys #PF Peter Forsberg,0,1,0,0,45
1999-00 Upper Deck MVP SC Edition Game-Used Souvenirs #GUPF Peter Forsberg,0,1,0,0,17.5
2000-01 Aurora Championship Fever Copper #5 Peter Forsberg,0,0,0,1,45
2000-01 Aurora Championship Fever Platinum Blue #5 Peter Forsberg,0,0,0,1,45
2000-01 Crown Royale Landmarks #3 Peter Forsberg,0,0,0,1,21
2000-01 Private Stock Game Gear #24 Peter Forsberg S,0,1,0,0,28
2000-01 Private Stock Game Gear #25 Peter Forsberg J/S,0,1,0,0,36
2000-01 Private Stock PS-2001 Stars #6 Peter Forsberg,0,0,0,1,12.5
2000-01 Revolution NHL Game Gear #1 Peter Forsberg,0,1,0,1,36
2000-01 SP Game Used Tools of the Game #PF Peter Forsberg,0,1,0,0,10.5
2000-01 SPx Winning Materials #PF Peter Forsberg,0,1,0,0,18.75
2000-01 Titanium Game Gear #7 Peter Forsberg/235,0,1,0,1,10
2000-01 Topps Gold Label Game-Worn Jerseys #GLJPF Peter Forsberg,0,1,0,0,17.5
2000-01 Upper Deck Legends Legendary Game Jerseys #JPF Peter Forsberg,0,1,0,0,17
2000-01 Upper Deck MVP Game-Used Souvenirs #GSPF Peter Forsberg,0,1,0,0,23.25
2000-01 Upper Deck Pros and Prospects Game Jerseys #PF Peter Forsberg,0,1,0,0,11.25
2001-02 Pacific Heads Up Quad Jerseys #8 Peter Forsberg/Joe Sakic/Aaron Miller/Dave Reid,0,1,0,0,12.775
2001-02 UD Challenge for the Cup Jerseys #FPPF Peter Forsberg,0,1,0,0,13
2001-02 UD Playmakers Jerseys #JPF Peter Forsberg,0,1,0,0,8.85
2001-02 UD Top Shelf Jerseys #PF Peter Forsberg SC,0,1,0,0,18.75
2002-03 BAP First Edition Jerseys #144 Peter Forsberg,0,1,0,0,36
2002-03 BAP Memorabilia Sapphire #128 Peter Forsberg,0,0,0,1,7.35
2002-03 ITG Used Jersey and Stick #SJ3 Peter Forsberg,0,1,0,1,30
2002-03 Pacific Calder Jerseys #7 Peter Forsberg,0,1,0,0,14.88
2002-03 Pacific Calder Silver #15 Peter Forsberg,0,0,0,1,4.185
2002-03 Pacific Quest For the Cup Jerseys #5 Peter Forsberg,0,1,0,0,9.5
2002-03 Parkhurst Milestones #MS9 Peter Forsberg,0,1,0,0,39.9
2002-03 SPx Spectrum Silver #19 Peter Forsberg,0,0,0,1,3.92
2002-03 UD Artistic Impressions Gold #23 Peter Forsberg,0,0,0,1,8
2002-03 UD Mask Collection Instant Offense Jerseys #IOPF Peter Forsberg,0,1,0,1,15
2002-03 UD Premier Collection Jerseys Bronze #PF Peter Forsberg,0,1,0,1,8
2002-03 UD Premier Collection Jerseys Bronze #PG Peter Forsberg,0,1,0,1,14.88
2002-03 UD Premier Collection Jerseys Gold #PG Peter Forsberg,0,1,0,1,24.75
2002-03 Upper Deck MVP Golden Classics #46 Peter Forsberg,0,0,0,1,36
2002-03 Upper Deck MVP Skate Around Jerseys #SAPF Peter Forsberg,0,1,0,0,16.875
2002-03 Upper Deck Vintage Jerseys #SOPF Peter Forsberg,0,1,0,0,12.75
2003-04 BAP Memorabilia Ruby #72 Peter Forsberg,0,0,0,1,4.76
2003-04 BAP Ultimate Memorabilia Always An All-Star #12 Peter Forsberg,0,1,0,1,59.99
2003-04 Beehive Sticks Beige Border #BE28 Peter Forsberg,0,1,0,0,16.875
2003-04 Beehive Sticks Red Border #RE3 Peter Forsberg,0,1,0,0,27.75
2003-04 Black Diamond Threads Green #DTPF Peter Forsberg,0,1,0,1,36
2003-04 Bowman Chrome Refractors #21 Peter Forsberg,0,0,0,1,10
2003-04 Crown Royale Blue #23 Peter Forsberg,0,0,0,1,5.4
2003-04 Crown Royale Jerseys #6 Peter Forsberg,0,1,0,0,9.675
2003-04 Crown Royale Patches #6 Peter Forsberg,0,1,0,0,21.6
2003-04 ITG Used Signature Series Game-Day Jerseys #8 Peter Forsberg,0,1,0,0,49.5
2009-10 Be A Player Rookie Jerseys #RJMD Matt Duchene,0,1,0,1,10.275
2009-10 Be A Player Rookie Jerseys Autographs #RJMD Matt Duchene,0,1,1,1,32.5
2009-10 Be A Player Signatures #SMD Matt Duchene,0,0,1,0,24.225
2009-10 Be A Player Signatures Duals #S2DO Ryan O'Reilly/Matt Duchene,0,0,1,0,17.495
2009-10 Black Diamond #221 Matt Duchene RC,1,0,0,0,18
2009-10 Collector's Choice #251 Matt Duchene RC,1,0,0,0,3.305
2009-10 O-Pee-Chee #799 Matt Duchene RC,1,0,0,0,1.985
2009-10 OPC Premier Foursomes #SGDO Paul Stastny/T.J. Galiardi/Matt Duchene/Ryan O'Reilly,0,1,0,1,12
2009-10 OPC Premier Stitchings #PSMD Matt Duchene,0,0,0,1,8
2009-10 OPC Premier Trios Patches #3JGDO Matt Duchene/Ryan O'Reilly/T.J. Galiardi,0,1,0,1,60
2009-10 SPx #175 Matt Duchene JSY AU RC/499,1,1,1,1,30
2009-10 SPx SPXcitement #X25 Matt Duchene,0,0,0,1,5
2009-10 Ultimate Collection Debut Threads #UDTMD Matt Duchene,0,1,0,1,13
2009-10 Ultimate Collection Ultimate Signatures #USMD Matt Duchene,0,0,1,0,14.99
2009-10 Upper Deck #203 Matt Duchene YG RC,1,0,0,0,19.75
2009-10 Upper Deck Champ's #153 Matt Duchene RC,1,0,0,0,9
2009-10 Upper Deck Ice Fresh Threads #FTDU Matt Duchene,0,1,0,0,24
2009-10 Upper Deck Ice Fresh Threads Autographs #FTDU Matt Duchene,0,1,1,1,80
2009-10 Upper Deck MVP #371 Matt Duchene RC,1,0,0,0,5.6
2009-10 Upper Deck Trilogy #163 Matt Duchene RC,1,0,0,1,23.85
2009-10 Upper Deck Victory #305 Matt Duchene RC,1,0,0,0,2.645
2010-11 Artifacts #157 Matt Duchene S,0,0,0,1,2.98
2010-11 Artifacts Silver #16 Matt Duchene,0,0,0,1,9.6
2010-11 Artifacts Treasured Swatches Silver #TSMD Matt Duchene,0,1,0,1,7.5
2010-11 Black Diamond Gemography #GMD Matt Duchene,0,0,1,0,29.95
2010-11 Black Diamond Gold #106 Matt Duchene,0,0,0,1,39.5
2010-11 Crown Royale Purple #26 Matt Duchene,0,0,0,1,7.425
2010-11 Dominion #27 Matt Duchene,0,0,0,1,4.495
2010-11 Limited #87 Matt Duchene,0,0,0,1,2.94
2010-11 Luxury Suite #19 Matt Duchene JSY,0,1,0,1,6.25
2010-11 Luxury Suite #81 Milan Hejduk JSY/Matt Duchene JSY,0,1,0,1,5
2010-11 O-Pee-Chee Retro Black Rainbow #428 Matt Duchene,0,0,0,1,3.6
2010-11 Playoff Contenders Lottery Winners Purple #7 Matt Duchene,0,0,0,1,2.94
2010-11 Playoff Contenders Playoff Tickets #25 Matt Duchene,0,0,0,1,4.4
2010-11 SP Game Used Authentic Fabrics #AFMD Matt Duchene,0,1,0,0,6
2010-11 SP Game Used Authentic Fabrics Gold #AFMD Matt Duchene,0,1,0,1,7.5
2010-11 SP Game Used Authentic Fabrics Triples #AF3COL Paul Stastny/Milan Hejduk/Matt Duchene,0,1,0,1,18.75
2010-11 SP Game Used Gold #24 Matt Duchene,0,0,0,1,4.8
2010-11 SPx Winning Combos #WCSD Matt Duchene/Paul Stastny,0,1,0,0,7.35
2010-11 SPx Winning Combos #WCTD John Tavares/Matt Duchene,0,1,0,0,12.25
2010-11 SPx Winning Materials #WMMD Matt Duchene,0,1,0,0,5.34
2010-11 Ultimate Collection #15 Matt Duchene,0,0,0,1,2.875
2010-11 Ultimate Collection Ultimate Signatures #USMD Matt Duchene,0,0,1,0,18
2010-11 Upper Deck Exclusives High Gloss Holofoil #148 Matt Duchene,0,0,0,1,25
2010-11 Zenith Mozaics Materials #5 T.J. Galiardi/Paul Stastny/Matt Duchene,0,1,0,0,6.25
2010-11 Zenith Mozaics Materials Triple #5 T.J. Galiardi/Paul Stastny/Matt Duchene,0,1,0,0,11.175
2011-12 Artifacts #146 Matt Duchene S,0,0,0,1,2.315
2011-12 Artifacts Tundra Tandems Jerseys Blue #TT2SD Matt Duchene/Paul Stastny,0,1,0,1,9
2011-12 Certified Shirt Off My Back Combos #11 Joe Sakic/Matt Duchene,0,1,0,1,9.8
2011-12 Dominion #45 Matt Duchene,0,0,0,1,3.125
2011-12 Elite Materials #35 Matt Duchene,0,1,0,0,9
2011-12 Limited Jumbo Materials Prime #12 Matt Duchene/50,0,1,0,1,12.25
2011-12 Limited Team Trademarks #12 Matt Duchene,0,0,0,1,4.5
2011-12 Limited Team Trademarks Materials #12 Matt Duchene,0,1,0,1,7.5
2011-12 Limited Team Trademarks Materials Prime #12 Matt Duchene/25,0,1,0,1,25.5
2011-12 Limited Team Trademarks Silver Spotlight #12 Matt Duchene,0,0,0,1,7.5
2011-12 Panini Contenders #109 Matt Duchene CC,0,0,0,1,2.625
2011-12 Panini Prime #23 Matt Duchene,0,0,0,1,3
2011-12 Panini Prime Namesakes Autographs #51 Matt Duchene/75,0,1,1,1,24.75
2011-12 Panini Prime Silver #23 Matt Duchene,0,0,0,1,13.5
2011-12 SP Game Used Authentic Fabrics #AFMD Matt Duchene,0,1,0,1,6
2011-12 SP Game Used Authentic Fabrics Fives Patches #AF5AVS Jean-Sebastien Giguere/Matt Duchene/Paul Stastny/Peter Mueller/Erik Johnson,0,1,0,1,149.95
2011-12 SP Game Used Authentic Fabrics Gold #AFMD1 Matt Duchene # D,0,1,0,0,5
2011-12 SP Game Used Authentic Fabrics Gold #AFMD4 Matt Duchene M D,0,1,0,0,8
2011-12 SPx Winning Materials #WMMD Matt Duchene E,0,1,0,0,6.9
2011-12 The Cup #25 Matt Duchene,0,0,0,1,8.5
2011-12 Ultimate Collection #16 Matt Duchene,0,0,0,1,4.875
2011-12 Ultimate Collection Ultimate Signatures #USMD Matt Duchene E,0,0,1,0,15
2011-12 Upper Deck Game Jerseys #GJMD Matt Duchene 1 E,0,1,0,0,7.71
2011-12 Upper Deck Game Jerseys #GJ2MD Matt Duchene 2 C,0,1,0,0,6.95
2012-13 Artifacts Emerald #59 Matt Duchene,0,0,0,1,9
2012-13 Certified Fabric of the Game #FOGMD Matt Duchene/299,0,1,0,1,9
2012-13 Dominion #12 Matt Duchene,0,0,0,1,10
2012-13 Limited #74 Matt Duchene,0,0,0,1,3.6
2012-13 Panini Contenders Cup Contenders #4 Matt Duchene,0,0,0,1,2.25
2012-13 SP Game Used Authentic Fabrics Fives #AF5COL Matt Duchene/Gabriel Landeskog/Paul Stastny/Semyon Varlamov/Jean-Sebastien Giguere,0,1,0,0,22.5
2012-13 SP Game Used Authentic Fabrics Triples #AF3SDL Paul Stastny/Matt Duchene/Gabriel Landeskog,0,1,0,0,9
2012-13 SP Game Used Authentic Fabrics Triples Patches #AF3SDL Paul Stastny/Matt Duchene/Gabriel Landeskog,0,1,0,1,60
2012-13 The Cup Gold #22 Matt Duchene,0,0,0,1,22.5
2012-13 The Cup Trios Patches #C3AVS Paul Stastny/Matt Duchene/Gabriel Landeskog,0,1,0,1,80
2012-13 Ultimate Collection Ultimate Signature Masterpieces #USMMD Matt Duchene C,0,0,1,0,36
2012-13 Upper Deck Game Jerseys #GJMD Matt Duchene F,0,1,0,0,7.44
2013-14 Artifacts Frozen Artifacts Jerseys Blue #FAMR Matt Duchene B,0,1,0,0,5
2013-14 Artifacts Sapphire #57 Matt Duchene,0,0,0,1,7.5
2013-14 Artifacts Tundra Tandems Jerseys Blue #TTSD Matt Duchene/Paul Stastny C,0,1,0,0,8.04
2013-14 Artifacts Tundra Trios Jerseys Blue #T3GSD Matt Duchene/Jean-Sebastien Giguere/Paul Stastny D,0,1,0,0,9
2013-14 Crown Royale Red #52 Matt Duchene,0,0,0,1,5.6
2013-14 Dominion #23 Matt Duchene,0,0,0,1,3.6
2013-14 Dominion Gold #23 Matt Duchene,0,0,0,1,3.99
2013-14 Fleer Showcase Metal Universe Precious Metal Gems Red #MU25 Matt Duchene,0,0,0,1,8
2013-14 Fleer Showcase Stitches #SMD Matt Duchene,0,1,0,0,4.5
2013-14 Panini Contenders Hart Contenders #HC6 Matt Duchene,0,0,0,1,1.75
2013-14 Panini National Treasures Jumbo Jerseys Booklet #17 Matt Duchene/99,0,1,0,1,10
2013-14 Panini National Treasures Jumbo Jerseys Booklet Prime #17 Matt Duchene,0,1,0,1,18
2013-14 Panini Playbook #19 Matt Duchene,0,0,0,1,4.5
2013-14 Panini Prime #22 Matt Duchene,0,0,0,1,3.995
2013-14 Panini Prime Quad Jerseys #QHTDG Jonathan Huberdeau/Jonathan Toews/Matt Duchene/Alex Galchenyuk,0,1,0,0,15
2013-14 Panini Rookie Anthology Gold #22 Matt Duchene,0,0,0,1,9
2013-14 Panini Titanium Game Worn Gear Dual Memorabilia #GDLD Milan Lucic/Matt Duchene/300,0,1,0,1,7.2
2013-14 SP Game Used Authentic Fabrics Dual #AF2PD P.A. Parenteau/Matt Duchene D,0,1,0,0,7.5
1995-96 Donruss Elite Painted Warriors #1 Patrick Roy,0,0,0,1,9.675
1995-96 Leaf Limited Stick Side #4 Patrick Roy,0,0,0,1,25
1996-97 Donruss Between the Pipes #1 Patrick Roy,0,0,0,1,9.98
1996-97 Donruss Elite Inserts #10 Patrick Roy,0,0,0,1,9.675
1996-97 Donruss Elite Painted Warriors #1 Patrick Roy,0,0,0,1,19
1996-97 Summit In The Crease #1 Patrick Roy,0,0,0,1,11.25
1996-97 Upper Deck Lord Stanley's Heroes Quarterfinals #LS6 Patrick Roy,0,0,0,1,10.125
1997-98 Donruss Between the Pipes #1 Patrick Roy,0,0,0,1,7.475
1997-98 Donruss Canadian Ice Les Gardiens #1 Patrick Roy,0,0,0,1,21
1997-98 Donruss Canadian Ice Provincial Series #1 Patrick Roy,0,0,0,1,27
1997-98 Donruss Elite Craftsmen #14 Patrick Roy,0,0,0,1,11.5
1997-98 Donruss Priority Postmaster Generals #1 Patrick Roy,0,0,0,1,21.375
1997-98 Leaf Pipe Dreams #3 Patrick Roy,0,0,0,1,21
1997-98 Pinnacle Totally Certified Platinum Blue #2 Patrick Roy,0,0,0,1,12
1997-98 Pinnacle Totally Certified Platinum Red #2 Patrick Roy,0,0,0,1,18.75
1997-98 Studio Silhouettes 8x10 #3 Patrick Roy,0,0,0,1,9.9
1998-99 Black Diamond Winning Formula Gold #WF6 Patrick Roy/1550,0,0,0,1,28
1998-99 Revolution Three Pronged Attack Parallel #12 Patrick Roy,0,0,0,1,18.75
1998-99 SPx Finite #24 Patrick Roy,0,0,0,1,3.74
1998-99 SPx Finite #119 Patrick Roy GI,0,0,0,1,2.99
1998-99 SPx Finite #154 Patrick Roy MP,0,0,0,1,11.25
1998-99 SPx Finite #171 Patrick Roy LL,0,0,0,1,14.67
1998-99 Upper Deck MVP Game Souvenirs #PR Patrick Roy,0,1,0,0,29.8
1999-00 Aurora Championship Fever Ice Blue #8 Patrick Roy,0,0,0,1,39.5
1999-00 Aurora Complete Players #5 Patrick Roy,0,0,0,1,30
1999-00 Crown Royale Gold Crown Die-Cuts Jumbos #3 Patrick Roy,0,0,0,1,10
1999-00 Upper Deck Ovation A Piece Of History #PR Patrick Roy,0,1,0,0,25.875
2000-01 Aurora Championship Fever Copper #6 Patrick Roy,0,0,0,1,50
2000-01 Aurora Championship Fever Platinum Blue #6 Patrick Roy,0,0,0,1,90
2000-01 BAP Memorabilia Update Teammates #TM28 Patrick Roy/Joe Sakic,0,1,0,0,72
2000-01 Crown Royale Landmarks #4 Patrick Roy,0,0,0,1,30
2000-01 Pacific Jerseys #3 Patrick Roy,0,1,0,0,25
2000-01 Private Stock Game Gear #28 Patrick Roy S,0,1,0,0,15
2000-01 Private Stock PS-2001 Stars #7 Patrick Roy,0,0,0,1,45
2000-01 SP Game Used Tools of the Game #PR Patrick Roy,0,1,0,0,15
2000-01 SPx Winning Materials #PR Patrick Roy,0,1,0,0,19.875
2000-01 Stadium Club Beam Team #BT12 Patrick Roy,0,0,0,1,27
2000-01 Titanium Three-Star Selections #2 Patrick Roy,0,0,0,1,6
2000-01 Topps Stars Game Gear #GGPR Patrick Roy J,0,1,0,0,28
2000-01 Upper Deck Ice Game Jerseys #IRO Patrick Roy Upd,0,1,0,0,34.8
2000-01 Upper Deck Legends Legendary Game Jerseys #JPR Patrick Roy,0,1,0,0,75
2000-01 Upper Deck Pros and Prospects Game Jerseys #PR Patrick Roy,0,1,0,0,19
2001-02 Pacific Heads Up Quad Jerseys #9 Patrick Roy/Chris Dingman/Greg deVries/Jon Klemm,0,1,0,0,12.5
2001-02 Pacific Heads Up Rink Immortals #2 Patrick Roy,0,0,0,1,25
2001-02 Private Stock Game Gear Patches #30 Patrick Roy,0,1,0,0,49.5
2001-02 SP Authentic #93 Patrick Roy ATG,0,0,0,1,5.6
2001-02 UD Challenge for the Cup Jerseys #TNPR Patrick Roy Dual,0,1,0,0,25.5
2001-02 UD Mask Collection Goalie Jerseys #VCPR Patrick Roy VC,0,1,0,0,36
2001-02 UD Playmakers Combo Jerseys #CJPR Patrick Roy,0,1,0,1,54
2002-03 BAP First Edition Jerseys #147 Patrick Roy,0,1,0,0,50
2002-03 BAP Memorabilia Ruby #208 Patrick Roy FP,0,0,0,1,10
2002-03 BAP Memorabilia Sapphire #164 Patrick Roy,0,0,0,1,18
2002-03 BAP Signature Series Jerseys #SGJ4 Patrick Roy,0,1,0,0,25
2002-03 ITG Used Franchise Players Jerseys #F8 Patrick Roy,0,1,0,0,24
2002-03 ITG Used Jerseys #GUJ4 Patrick Roy,0,1,0,1,19.6
2002-03 Parkhurst Retro Jerseys #RJ1 Patrick Roy,0,1,0,0,14.7
2002-03 UD Mask Collection #92 Patrick Roy/1475,0,0,0,1,5.97
2002-03 UD Mask Collection Great Gloves #GGPR Patrick Roy,0,1,0,0,30
2002-03 UD Mask Collection Super Stoppers Jerseys #SSPR Patrick Roy,0,1,0,0,15
2002-03 UD Piece of History #94 Patrick Roy SR,0,0,0,1,4.2
2002-03 UD Premier Collection Jerseys Silver #PR Patrick Roy,0,1,0,1,39.5
2002-03 UD Premier Collection Signatures Silver #ASPR Patrick Roy SP,0,0,1,1,120
2002-03 UD Top Shelf Signatures #PR Patrick Roy SP,0,0,1,0,79
2002-03 Upper Deck Classic Portraits Headliners #RA Patrick Roy/David Aebischer,0,1,0,0,14.9
2002-03 Upper Deck Honor Roll Grade A Jerseys #GAPR Patrick Roy,0,1,0,0,22.5
2002-03 Upper Deck MVP Skate Around Jerseys #SAPR Patrick Roy,0,1,0,0,27
2002-03 Upper Deck Rookie Update #104 Patrick Roy RRM,0,0,0,1,2
2003-04 ITG VIP Jerseys #10 Patrick Roy,0,1,0,0,60
2003-04 Pacific Blue #88 Patrick Roy,0,0,0,1,2.475
2003-04 Pacific Invincible Blue #24 Patrick Roy,0,0,0,1,6
2003-04 Pacific Invincible Red #24 Patrick Roy,0,0,0,1,7
2003-04 Pacific Prism Blue #111 Patrick Roy JSY,0,1,0,1,28
2003-04 Pacific Prism Red #111 Patrick Roy JSY,0,1,0,1,20
2003-04 SP Game Used Game Gear Combo #GCPR Patrick Roy,0,1,0,1,60
2003-04 Upper Deck Classic Portraits #120 Patrick Roy PL,0,0,0,1,4
2003-04 Upper Deck Classic Portraits #132 Patrick Roy PL,0,0,0,1,4
2004-05 ITG Franchises US West Original Sticks #WOS1 Patrick Roy,0,1,0,0,36
2004-05 Ultimate Collection Jerseys #UGJPR1 Patrick Roy,0,1,0,1,12.5
2005-06 SP Authentic Prestigious Pairings #PPRB P.Roy/M.Brodeur/50,0,0,1,1,197.5
2007-08 Artifacts Tundra Tandems #TTRB Patrick Roy/Ray Bourque,0,1,0,1,29.8
2008-09 Artifacts Frozen Artifacts Dual Gold #FADPR Patrick Roy,0,1,0,1,24.75
2008-09 UD Masterpieces Canvas Clippings Brown #CCPR2 Patrick Roy,0,1,0,0,27
2009-10 SP Authentic #141 Patrick Roy ESS,0,0,0,1,3
2009-10 SPx SPXcitement #X33 Patrick Roy,0,0,0,1,4.5
2009-10 SPx Winning Materials #WMPR Patrick Roy,0,1,0,0,14.7
2009-10 Ultimate Collection #39 Patrick Roy,0,0,0,1,6.95
2009-10 Upper Deck Champ's Threads #MTPR Patrick Roy,0,1,0,0,11
2010-11 Playoff Contenders Playoff Tickets #107 Patrick Roy,0,0,0,1,11.85
2010-11 SPx #104 Patrick Roy,0,0,0,1,6.95
2010-11 SPx Winning Combos #WCMP Patrick Roy/Martin Brodeur,0,1,0,0,14.7
2010-11 SPx Winning Combos #WCRB Ray Bourque/Patrick Roy,0,1,0,0,15.5
2010-11 Ultimate Collection Ultimate Jerseys Autographs #UAJPR Patrick Roy,0,1,1,1,99.5
2011-12 Artifacts Emerald #33 Patrick Roy,0,0,0,1,11.93
2011-12 Certified Mirror Gold Materials Prime #157 Patrick Roy,0,1,0,1,29.8
2011-12 Elite Prime Number Jerseys #4 Patrick Roy/500*,0,1,0,1,15
2011-12 Limited #2 Patrick Roy,0,0,0,1,9.865
2011-12 Limited Retired Numbers #8 Patrick Roy,0,0,0,1,15.75
2011-12 SPx Winning Combos #WCPR Patrick Roy/Ray Bourque D,0,1,0,0,9.8
2011-12 SPx Winning Combos #WCRB Patrick Roy/Martin Brodeur E,0,1,0,0,14.85
2012-13 Artifacts #118 Patrick Roy,0,0,0,1,12
2006-07 Black Diamond #206 Paul Stastny RC,1,0,0,0,11.85
2006-07 Flair Showcase #310 Paul Stastny RC,1,0,0,0,12
2006-07 Upper Deck MVP #302 Paul Stastny RC,1,0,0,0,5.96
2006-07 Upper Deck Trilogy #108 Paul Stastny RC,1,0,0,1,7.99
2007-08 Be A Player Player's Club #53 Paul Stastny,0,0,0,1,3.75
2007-08 Be A Player Signatures #SPS Paul Stastny,0,0,1,0,9.75
2007-08 Be A Player Signatures Duals #2SJP Joe Sakic/Paul Stastny,0,0,1,0,37.5
2007-08 Hot Prospects #144 Paul Stastny HC,0,0,0,1,2.8
2007-08 SP Authentic #145 Paul Stastny NOT,0,0,0,1,1.8
2007-08 SP Authentic Limited #145 Paul Stastny NOT,0,0,0,1,3
2007-08 SP Authentic Sign of the Times #STPS Paul Stastny,0,0,1,0,10.35
2007-08 Sweet Shot Signature Shots Puck Signings #SSPPS Paul Stastny,0,1,1,0,11.85
2008-09 Artifacts #187 Paul Stastny S,0,0,0,1,2.625
2008-09 Artifacts Gold #73 Paul Stastny,0,0,0,1,3.6
2008-09 Artifacts Silver #187 Paul Stastny S,0,0,0,1,4.5
2008-09 Artifacts Treasured Swatches Dual #TSDPS Paul Stastny,0,1,0,1,7.95
2008-09 Artifacts Tundra Tandems #TTPR Paul Stastny/Ryan Smyth,0,1,0,1,14.85
2008-09 Artifacts Tundra Trios Gold #T3SBS Joe Sakic/Paul Stastny/Peter Budaj,0,1,0,1,37.5
2008-09 Be A Player Signatures #SPS Paul Stastny,0,0,1,0,7.2
2008-09 Black Diamond Gemography #GPS Paul Stastny SP,0,0,1,0,18
2008-09 O-Pee-Chee Materials Triple #3MSWS Paul Stastny/Marek Svatos/Wojtek Wolski,0,1,0,0,13.5
2008-09 SP Authentic Limited #24 Paul Stastny,0,0,0,1,4
2008-09 SP Authentic Sign of the Times #STST Paul Stastny,0,0,1,0,12
2008-09 SPx SPxcitement #X49 Paul Stastny,0,0,0,1,2.58
2008-09 The Cup #18 Paul Stastny,0,0,0,1,4.6
2008-09 Ultimate Collection #10 Paul Stastny,0,0,0,1,2.18
2008-09 Upper Deck Clear Cut Duos #CD13 Joe Sakic/Paul Stastny,0,0,0,1,45
2008-09 Upper Deck Game Jerseys #GJPS Paul Stastny,0,1,0,0,7.95
2008-09 Upper Deck Toronto Fall Expo Priority Signings #PSPS Paul Stastny/50,0,0,1,1,30
2008-09 Upper Deck Trilogy Combo Clearcut Autographs #CC2SS Peter Stastny/Paul Stastny/100,0,0,1,1,30
2008-09 Upper Deck Trilogy Ice Scripts #ISPS Paul Stastny,0,0,1,0,15
2008-09 Upper Deck Trilogy Three Star Spotlights #3SSFS Paul Stastny/Joe Sakic/Peter Forsberg,0,1,0,0,22.5
2009-10 Artifacts Gold #93 Paul Stastny,0,0,0,1,3.2
2009-10 Artifacts Treasured Swatches #TSPS Paul Stastny,0,1,0,1,4.32
2009-10 Be A Player Signatures Duals #S2HS Milan Hejduk/Paul Stastny,0,0,1,0,8.005
2009-10 Be A Player Signatures Trios #S3HWS Paul Stastny/Wojtek Wolski/Milan Hejduk,0,0,1,0,11.85
2009-10 OPC Premier #40 Paul Stastny,0,0,0,1,2.55
2009-10 OPC Premier Foursomes #SGDO Paul Stastny/T.J. Galiardi/Matt Duchene/Ryan O'Reilly,0,1,0,1,12
2009-10 SP Authentic #143 Paul Stastny ESS,0,0,0,1,1.25
2009-10 SP Game Used Authentic Fabrics #AFPA  Paul Stastny,0,1,0,0,6.5
2009-10 SP Game Used Gold #27 Paul Stastny,0,0,0,1,5.4
2009-10 SPx SPXcitement #X67 Paul Stastny,0,0,0,1,2.8
2009-10 The Cup #37 Paul Stastny,0,0,0,1,2
2009-10 UD Black Jerseys Black Ice Autographs #QJPS Paul Stastny,0,1,1,1,29.88
2009-10 Ultimate Collection #15 Paul Stastny,0,0,0,1,2.995
