2013-14 Artifacts Ruby #71 Nathan Horton ,"Horton, Nathan",Boston Bruins,0,2013,399,0,0,0,0,0,0,1,1.5
2013-14 Artifacts Ruby #85 Peter Mueller ,"Mueller, Peter",Florida Panthers,0,2013,399,0,0,0,0,0,0,1,1.2
2013-14 Artifacts Ruby #88 Ryan Nugent-Hopkins ,"Nugent-Hopkins, Ryan",Edmonton Oilers,0,2013,399,0,0,0,0,0,0,1,4.5
2013-14 Artifacts Ruby #93 Taylor Hall 348/399,"Hall, Taylor",Edmonton Oilers,0,2013,399,0,0,0,0,0,0,1,6.4
2013-14 Artifacts Ruby #100 Zdeno Chara ,"Chara, Zdeno",Boston Bruins,0,2013,399,0,0,0,0,0,0,1,4.5
2013-14 Artifacts Ruby #106 Corey Crawford G ,"Crawford, Corey",Chicago Blackhawks,0,2013,299,0,0,0,0,0,0,1,6
2013-14 Artifacts Ruby #112 Ilya Bryzgalov G ,"Bryzgalov, Ilya",Philadelphia Flyers,0,2013,299,0,0,0,0,0,0,1,4.2
2013-14 Artifacts Ruby #115 Jonathan Quick G - Serial #003/299,"Quick, Jonathan",Los Angeles Kings,0,2013,299,0,0,0,0,0,0,1,7.95
2013-14 Artifacts Ruby #121 Patrick Roy G #/299,"Roy, Patrick",Montreal Canadiens,0,2013,299,0,0,0,0,0,0,1,7.5
2013-14 Artifacts Ruby #123 Roberto Luongo G ,"Luongo, Roberto",Vancouver Canucks,0,2013,299,0,0,0,0,0,0,1,9
2013-14 Artifacts Ruby #160 Cory Conacher ,"Conacher, Cory",Ottawa Senators,0,2013,299,0,0,0,0,0,0,1,2.8
2013-14 Artifacts #156 Calvin Pickard RC ,"Pickard, Calvin",Colorado Avalanche,0,2013,999,0,0,0,1,0,0,1,2.5
2013-14 Artifacts #186 Petr Mrazek RC ,"Mrazek, Petr",Detroit Red Wings,0,2013,999,0,0,0,1,0,0,1,9
2013-14 Artifacts #195 Thomas Hickey RC ,"Hickey, Thomas",New York Islanders,0,2013,999,0,0,0,1,0,0,1,4
2013-14 Artifacts #RED204 Sean Monahan RC ,"Monahan, Sean",Calgary Flames,0,2013,899,0,0,0,1,0,0,1,20
2013-14 Artifacts #RED210 Danny DeKeyser RC ,"DeKeyser, Dan",Detroit Red Wings,0,2013,899,0,0,0,1,0,0,1,9
2013-14 Artifacts #RED214 Mathew Dumba RC ,"Dumba, Mathew",Minnesota Wild,0,2013,899,0,0,0,1,0,0,1,9
2013-14 Artifacts #RED217 Reid Boucher RC ,"Boucher, Reid",New Jersey Devils,0,2013,899,0,0,0,1,0,0,1,7.5
2013-14 Artifacts #RED224 Tomas Hertl RC ,"Hertl, Tomas",San Jose Sharks,0,2013,899,0,0,0,1,0,0,1,14.4
2013-14 Artifacts #RED228 Joacim Eriksson RC ,"Eriksson, Joacim",Vancouver Canucks,0,2013,899,0,0,0,1,0,0,1,9
2013-14 Artifacts #RED232 Boone Jenner RC ,"Jenner, Boone",Columbus Blue Jackets,0,2013,899,0,0,0,1,0,0,1,9
2013-14 Artifacts #RED234 Frederik Andersen RC ,"Andersen, Frederik",Anaheim Ducks,0,2013,899,0,0,0,1,0,0,1,6
2013-14 Artifacts #RED236 Marek Mazanec RC ,"Mazanec, Marek",Nashville Predators,0,2013,899,0,0,0,1,0,0,1,9
2013-14 Artifacts Emerald #3 Alex Tanguay ,"Tanguay, Alex",Calgary Flames,0,2013,99,0,0,0,0,0,0,1,4.5
2013-14 Artifacts Emerald #13 Bryan Trottier ,"Trottier, Bryan",New York Islanders,0,2013,99,0,0,0,0,0,0,1,9
2013-14 Artifacts Emerald #21 Doug Gilmour #/99,"Gilmour, Doug",Toronto Maple Leafs,0,2013,99,0,0,0,0,0,0,1,5
2013-14 Artifacts Emerald #30 Henrik Zetterberg ,"Zetterberg, Henrik",Detroit Red Wings,0,2013,99,0,0,0,0,0,0,1,9
2013-14 Artifacts Emerald #36 Jason Pominville ,"Pominville, Jason",Minnesota Wild,0,2013,99,0,0,0,0,0,0,1,3
2013-14 Artifacts Emerald #41 Joe Sakic ,"Sakic, Joe",Colorado Avalanche,0,2013,99,0,0,0,0,0,0,1,12.37
2013-14 Artifacts Emerald #50 Luke Adam ,"Adam, Luke",Buffalo Sabres,0,2013,99,0,0,0,0,0,0,1,5.4
2013-14 Artifacts Emerald #55 Markus Naslund ,"Naslund, Markus",Vancouver Canucks,0,2013,99,0,0,0,0,0,0,1,3.6
2013-14 Artifacts Emerald #60 Maxime Talbot ,"Talbot, Maxime (Max)",Philadelphia Flyers,0,2013,99,0,0,0,0,0,0,1,4.5
2013-14 Artifacts Emerald #68 Mike Richards #/99,"Richards, Mike",Los Angeles Kings,0,2013,99,0,0,0,0,0,0,1,4
2013-14 Artifacts Emerald #71 Nathan Horton ,"Horton, Nathan",Boston Bruins,0,2013,99,0,0,0,0,0,0,1,4
2013-14 Artifacts Emerald #81 Patrik Elias ,"Elias, Patrik",New Jersey Devils,0,2013,99,0,0,0,0,0,0,1,7.2
2013-14 Artifacts Emerald #85 Peter Mueller ,"Mueller, Peter",Florida Panthers,0,2013,99,0,0,0,0,0,0,1,2.5
2013-14 Artifacts Emerald #87 Ryan Getzlaf ,"Getzlaf, Ryan",Anaheim Ducks,0,2013,99,0,0,0,0,0,0,1,10.8
2013-14 Artifacts Emerald #90 Scott Niedermayer ,"Niedermayer, Scott",New Jersey Devils,0,2013,99,0,0,0,0,0,0,1,7.2
2013-14 Artifacts Emerald #94 Theoren Fleury ,"Fleury, Theo",Calgary Flames,0,2013,99,0,0,0,0,0,0,1,9
2013-14 Artifacts Emerald #96 Tyler Seguin ,"Seguin, Tyler",Boston Bruins,0,2013,99,0,0,0,0,0,0,1,6
2013-14 Artifacts Emerald #103 Braden Holtby G 92/99,"Holtby, Braden",Washington Capitals,0,2013,99,0,0,0,0,0,0,1,9
2013-14 Artifacts Emerald #107 Cory Schneider G ,"Schneider, Cory",Vancouver Canucks,0,2013,99,0,0,0,0,0,0,1,9
2013-14 Artifacts Emerald #117 Marc-Andre Fleury G ,"Fleury, Marc-Andre",Pittsburgh Penguins,0,2013,99,0,0,0,0,0,0,1,11.25
2013-14 Artifacts Emerald #121 Patrick Roy G #/99,"Roy, Patrick",Montreal Canadiens,0,2013,99,0,0,0,0,0,0,1,12.5
2013-14 Artifacts Emerald #124 Robin Lehner G ,"Lehner, Robin",Ottawa Senators,0,2013,99,0,0,0,0,0,0,1,7.2
2013-14 Artifacts Emerald #151 Alex Chiasson ,"Chiasson, Alex",Dallas Stars,0,2013,99,0,0,0,0,0,0,1,6
2013-14 Artifacts Emerald #158 Chris Brown ,"Brown, Chris",Phoenix Coyotes,0,2013,99,0,0,0,0,0,0,1,4.5
2013-14 Artifacts Emerald #164 Drew Shore ,"Shore, Drew",Florida Panthers,0,2013,99,0,0,0,0,0,0,1,3
2013-14 Artifacts Emerald #172 Jonas Brodin ,"Brodin, Jonas",Minnesota Wild,0,2013,99,0,0,0,0,0,0,1,3.99
2013-14 Artifacts Emerald #179 Mikael Granlund ,"Granlund, Mikael",Minnesota Wild,0,2013,99,0,0,0,0,0,0,1,10.8
2013-14 Artifacts Emerald #183 Nick Bjugstad ,"Bjugstad, Nick",Florida Panthers,0,2013,99,0,0,0,0,0,0,1,7.5
2013-14 Artifacts Emerald #189 Rickard Rakell ,"Rakell, Rickard",Anaheim Ducks,0,2013,99,0,0,0,0,0,0,1,7.2
2013-14 Artifacts Emerald #200 Zach Redmond ,"Redmond, Zach",Winnipeg Jets,0,2013,99,0,0,0,0,0,0,1,3
2013-14 Artifacts Jerseys #55 Markus Naslund ,"Naslund, Markus",Vancouver Canucks,0,2013,125,0,1,0,0,1,0,1,2.5
2013-14 Artifacts Jerseys #58 Matt Read ,"Read, Matt",Philadelphia Flyers,0,2013,125,0,1,0,0,1,0,1,2
2013-14 Artifacts Jerseys #65 Mike Green ,"Green, Mike DEF",Washington Capitals,0,2013,125,0,1,0,0,1,0,1,3
2013-14 Artifacts Jerseys #80 Patrick Marleau ,"Marleau, Patrick",San Jose Sharks,0,2013,125,0,1,0,0,1,0,1,4.5
2013-14 Artifacts Jerseys #99 Zach Parise #9/125,"Parise, Zach",Minnesota Wild,0,2013,125,0,1,0,0,1,0,1,6
2013-14 Artifacts Jerseys #122 Pekka Rinne G ,"Rinne, Pekka",Nashville Predators,0,2013,125,0,1,0,0,1,0,1,7.2
2013-14 Artifacts Jerseys #169 Jared Staal ,"Staal, Jared",Carolina Hurricanes,0,2013,125,0,1,0,0,1,0,1,3.75
2013-14 Artifacts Jerseys #181 Nail Yakupov ,"Yakupov, Nail",Edmonton Oilers,0,2013,125,0,1,0,0,1,0,1,10.8
2013-14 Artifacts Jerseys Patch Emerald #11 Brayden Schenn ,"Schenn, Brayden",Philadelphia Flyers,0,2013,75,1,1,0,0,1,0,1,10
2013-14 Artifacts Jerseys Patch Emerald #26 Eric Lindros ,"Lindros, Eric",Dallas Stars,0,2013,75,1,1,0,0,1,0,1,18
2013-14 Artifacts Jerseys Patch Emerald #69 Milan Hejduk ,"Hejduk, Milan",Colorado Avalanche,0,2013,75,1,1,0,0,1,0,1,7.5
2013-14 Artifacts Jerseys Patch Emerald #74 Slava Voynov ,"Voynov, Slava (Viatcheslav)",Los Angeles Kings,0,2013,75,1,1,0,0,1,0,1,12
2013-14 Artifacts Jerseys Patch Emerald #159 Christian Thomas ,"Thomas, Christian",New York Rangers,0,2013,75,1,1,0,0,1,0,1,11.25
2013-14 Artifacts Jerseys Patch Emerald #181 Nail Yakupov ,"Yakupov, Nail",Edmonton Oilers,0,2013,75,1,1,0,0,1,0,1,30
2013-14 Artifacts Jerseys Patch Spectrum #23 Drew Stafford ,"Stafford, Drew",Buffalo Sabres,0,2013,15,1,0,0,0,1,0,1,27
2013-14 Artifacts Ruby #3 Alex Tanguay ,"Tanguay, Alex",Calgary Flames,0,2013,399,0,0,0,0,0,0,1,2.7
2013-14 Artifacts Ruby #6 Andrei Markov ,"Markov, Andrei",Montreal Canadiens,0,2013,399,0,0,0,0,0,0,1,1.5
2013-14 Artifacts Ruby #11 Brayden Schenn ,"Schenn, Brayden",Philadelphia Flyers,0,2013,399,0,0,0,0,0,0,1,1.61
2013-14 Artifacts Ruby #14 Claude Lemieux ,"Lemieux, Claude",Montreal Canadiens,0,2013,399,0,0,0,0,0,0,1,1.2
2013-14 Artifacts Ruby #21 Doug Gilmour ,"Gilmour, Doug",Toronto Maple Leafs,0,2013,399,0,0,0,0,0,0,1,5.4
2013-14 Artifacts Ruby #26 Eric Lindros ,"Lindros, Eric",Dallas Stars,0,2013,399,0,0,0,0,0,0,1,7.2
2013-14 Artifacts Ruby #32 Jacques Lemaire ,"Lemaire, Jacques",Montreal Canadiens,0,2013,399,0,0,0,0,0,0,1,4.5
2013-14 Artifacts Ruby #36 Jason Pominville ,"Pominville, Jason",Minnesota Wild,0,2013,399,0,0,0,0,0,0,1,3.6
2013-14 Artifacts Ruby #44 Justin Williams ,"Williams, Justin",Los Angeles Kings,0,2013,399,0,0,0,0,0,0,1,2
2013-14 Artifacts Ruby #46 Kevin Shattenkirk ,"Shattenkirk, Kevin",St. Louis Blues,0,2013,399,0,0,0,0,0,0,1,4.5
2013-14 Artifacts Ruby #48 Larry Murphy ,"Murphy, Larry",Pittsburgh Penguins,0,2013,399,0,0,0,0,0,0,1,4.5
2013-14 Artifacts Ruby #51 Luke Schenn ,"Schenn, Luke",Philadelphia Flyers,0,2013,399,0,0,0,0,0,0,1,2.7
2013-14 Artifacts Ruby #55 Markus Naslund ,"Naslund, Markus",Vancouver Canucks,0,2013,399,0,0,0,0,0,0,1,3.6
2013-14 Artifacts Ruby #62 Michael Frolik ,"Frolik, Michael",Chicago Blackhawks,0,2013,399,0,0,0,0,0,0,1,2.7
2013-14 Artifacts Ruby #68 Mike Richards ,"Richards, Mike",Los Angeles Kings,0,2013,399,0,0,0,0,0,0,1,3.5
2013-14 Artifacts Ruby #72 Nick Foligno ,"Foligno, Nick",Columbus Blue Jackets,0,2013,399,0,0,0,0,0,0,1,3.6
2013-14 Artifacts Ruby #87 Ryan Getzlaf ,"Getzlaf, Ryan",Anaheim Ducks,0,2013,399,0,0,0,0,0,0,1,7.2
2013-14 Artifacts Ruby #89 Scott Hartnell ,"Hartnell, Scott",Philadelphia Flyers,0,2013,399,0,0,0,0,0,0,1,3.75
2013-14 Artifacts Ruby #95 Tomas Plekanec ,"Plekanec, Tomas",Montreal Canadiens,0,2013,399,0,0,0,0,0,0,1,4.5
2013-14 Artifacts Ruby #102 Bill Ranford G ,"Ranford, Bill",Boston Bruins,0,2013,299,0,0,0,0,0,0,1,5.4
2013-14 Artifacts Ruby #109 Curtis Joseph G ,"Joseph, Curtis",Toronto Maple Leafs,0,2013,299,0,0,0,0,0,0,1,5.6
2013-14 Artifacts Ruby #114 Jim Howard G ,"Howard, Jimmy (Jim)",Detroit Red Wings,0,2013,299,0,0,0,0,0,0,1,7.2
2013-14 Artifacts Ruby #119 Miikka Kiprusoff G ,"Kiprusoff, Miikka",Calgary Flames,0,2013,299,0,0,0,0,0,0,1,4.2
2013-14 Artifacts Ruby #122 Pekka Rinne G ,"Rinne, Pekka",Nashville Predators,0,2013,299,0,0,0,0,0,0,1,4
2013-14 Artifacts Ruby #158 Chris Brown ,"Brown, Chris",Phoenix Coyotes,0,2013,299,0,0,0,0,0,0,1,3.6
2013-14 Artifacts Ruby #168 Jamie Oleksiak ,"Oleksiak, Jamie",Dallas Stars,0,2013,299,0,0,0,0,0,0,1,3.483333333
2013-14 Artifacts Ruby #172 Jonas Brodin ,"Brodin, Jonas",Minnesota Wild,0,2013,299,0,0,0,0,0,0,1,3.375
2013-14 Artifacts Ruby #183 Nick Bjugstad ,"Bjugstad, Nick",Florida Panthers,0,2013,299,0,0,0,0,0,0,1,5.866666667
2013-14 Artifacts Ruby #190 Roman Cervenka ,"Cervenka, Roman",Calgary Flames,0,2013,299,0,0,0,0,0,0,1,3.816666667
2013-14 Artifacts Sapphire #10 Brad Marchand ,"Marchand, Brad",Boston Bruins,0,2013,85,0,0,0,0,0,0,1,8.4
2013-14 Artifacts Sapphire #36 Jason Pominville - Serial #17/85,"Pominville, Jason",Minnesota Wild,0,2013,85,0,0,0,0,0,0,1,5.22
2013-14 Artifacts Sapphire #108 Craig Anderson G ,"Anderson (Andersson), Craig G",Ottawa Senators,0,2013,85,0,0,0,0,0,0,1,5.745
2014-15 Artifacts #103 Antti Niemi G ,"Niemi, Antti",San Jose Sharks,0,2014,999,0,0,0,0,0,0,1,1.645
2014-15 Artifacts #110 Cory Schneider G ,"Schneider, Cory",New Jersey Devils,0,2014,999,0,0,0,0,0,0,1,3.25
2014-15 Artifacts #112 Cam Ward G ,"Ward, Cam",Carolina Hurricanes,0,2014,999,0,0,0,0,0,0,1,3.35
2014-15 Artifacts #116 Jonas Hiller G ,"Hiller, Jonas",Anaheim Ducks,0,2014,999,0,0,0,0,0,0,1,2.025
2014-15 Artifacts #118 Grant Fuhr G ,"Fuhr, Grant",Edmonton Oilers,0,2014,999,0,0,0,0,0,0,1,7.2
2014-15 Artifacts #121 Evgeny Kuznetsov RC ,"Kuznetsov, Evgeny",Washington Capitals,0,2014,999,0,0,0,1,0,0,1,10.8
2014-15 Artifacts #122 Mark Visentin RC ,"Visentin, Mark",Arizona Coyotes,0,2014,999,0,0,0,1,0,0,1,2.99
2014-15 Artifacts #124 Matt Lindblad RC ,"Lindblad, Matt",Boston Bruins,0,2014,999,0,0,0,1,0,0,1,2.15
2014-15 Artifacts #127 Ty Rattie RC ,"Rattie, Ty",St. Louis Blues,0,2014,999,0,0,0,1,0,0,1,3.66
2014-15 Artifacts #129 Calle Jarnkrok RC ,"Jarnkrok, Calle",Nashville Predators,0,2014,999,0,0,0,1,0,0,1,3.6
2014-15 Artifacts #130 Jake McCabe RC ,"McCabe, Jake",Buffalo Sabres,0,2014,999,0,0,0,1,0,0,1,4
2014-15 Artifacts #133 Alexander Khokhlachev RC ,"Khokhlachev, Alexander",Boston Bruins,0,2014,999,0,0,0,1,0,0,1,3
2014-15 Artifacts #134 Jonathan Racine RC - Serial #779/999,"Racine, Jonathan",Florida Panthers,0,2014,999,0,0,0,1,0,0,1,2.213333333
2014-15 Artifacts #136 Corban Knight RC ,"Knight, Corban",Calgary Flames,0,2014,999,0,0,0,1,0,0,1,4
2014-15 Artifacts #137 Laurent Brossoit RC ,"Brossoit, Laurent",Edmonton Oilers,0,2014,999,0,0,0,1,0,0,1,3.58
2014-15 Artifacts #141 Joni Ortio RC ,"Ortio, Joni",Calgary Flames,0,2014,999,0,0,0,1,0,0,1,3.875
2014-15 Artifacts #142 Vladislav Namestnikov RC ,"Namestnikov, Vladislav",Tampa Bay Lightning,0,2014,999,0,0,0,1,0,0,1,4.5
2014-15 Artifacts #144 Cedric Paquette RC ,"Paquette, Cedric",Tampa Bay Lightning,0,2014,999,0,0,0,1,0,0,1,2.666666667
2014-15 Artifacts #147 Simon Moser RC ,"Moser, Simon",Nashville Predators,0,2014,999,0,0,0,1,0,0,1,1.583333333
2014-15 Artifacts #154 Josh Jooris RC ,"Jooris, Josh",Calgary Flames,0,2014,699,0,0,0,1,0,0,1,8.5
2014-15 Artifacts #159 Curtis McKenzie RC ,"McKenzie, Curtis",Dallas Stars,0,2014,699,0,0,0,1,0,0,1,5.125
2014-15 Artifacts #169 Anthony Duclair RC ,"Duclair, Anthony",New York Rangers,0,2014,699,0,0,0,1,0,0,1,8.5
2014-15 Artifacts #171 Shayne Gostisbehere RC ,"Gostisbehere, Shayne",Philadelphia Flyers,0,2014,699,0,0,0,1,0,0,1,19.9
2014-15 Artifacts #179 Andre Burakovsky RC - Serial #241/699,"Burakovsky, Andre",Washington Capitals,0,2014,699,0,0,0,1,0,0,1,5.966666667
2014-15 Artifacts #180 Adam Lowry RC ,"Lowry, Adam",Winnipeg Jets,0,2014,699,0,0,0,1,0,0,1,6.8
2014-15 Artifacts #186 Mirco Mueller RC ,"Mueller, Mirco",San Jose Sharks,0,2014,699,0,0,0,1,0,0,1,4.043333333
2014-15 Artifacts #188 Joe Morrow RC ,"Morrow, Joe",Boston Bruins,0,2014,699,0,0,0,1,0,0,1,6.475
2014-15 Artifacts Emerald #7 Larry Murphy ,"Murphy, Larry",Pittsburgh Penguins,0,2014,99,0,0,0,0,0,0,1,5.56
2014-15 Artifacts Emerald #30 Eddie Shack ,"Shack, Eddie",Toronto Maple Leafs,0,2014,99,0,0,0,0,0,0,1,5
2014-15 Artifacts Emerald #57 Brian Bellows ,"Bellows, Brian",Montreal Canadiens,0,2014,99,0,0,0,0,0,0,1,3.6
2014-15 Artifacts Emerald #58 Larry Robinson ,"Robinson, Larry",Montreal Canadiens,0,2014,99,0,0,0,0,0,0,1,5.8
2014-15 Artifacts Emerald #70 Vincent Damphousse ,"Damphousse, Vincent",Montreal Canadiens,0,2014,99,0,0,0,0,0,0,1,3.3
2014-15 Artifacts Emerald #71 Kyle Okposo ,"Okposo, Kyle",New York Islanders,0,2014,99,0,0,0,0,0,0,1,4
2014-15 Artifacts Emerald #80 Ryan Kesler ,"Kesler, Ryan",Vancouver Canucks,0,2014,99,0,0,0,0,0,0,1,3.733333333
2014-15 Artifacts Emerald #88 Michel Goulet ,"Goulet, Michel",Quebec Nordiques,0,2014,99,0,0,0,0,0,0,1,2.8
2014-15 Artifacts Emerald #100 Nikolai Kulemin ,"Kulemin, Nikolay",Toronto Maple Leafs,0,2014,99,0,0,0,0,0,0,1,3.6
2014-15 Artifacts Emerald #109 Carey Price 86/99,"Price, Carey",Montreal Canadiens,0,2014,99,0,0,0,0,0,0,1,19.875
2014-15 Artifacts Emerald #133 Alexander Khokhlachev ,"Khokhlachev, Alexander",Boston Bruins,0,2014,99,0,0,0,0,0,0,1,6.4
2014-15 Artifacts Emerald #138 Joey Hishon ,"Hishon, Joey",Colorado Avalanche,0,2014,99,0,0,0,0,0,0,1,6
2014-15 Artifacts Emerald #147 Simon Moser ,"Moser, Simon",Nashville Predators,0,2014,99,0,0,0,0,0,0,1,3.25
2014-15 Artifacts Jerseys #51 Mike Richards ,"Richards, Mike",Los Angeles Kings,0,2014,125,0,1,0,0,1,0,1,4.11
2014-15 Artifacts Jerseys #140 Scott Mayfield ,"Mayfield, Scott",New York Islanders,0,2014,399,0,1,0,0,1,0,1,4.5
2014-15 Artifacts Jerseys #149 Tyler Wotherspoon ,"Wotherspoon, Tyler",Calgary Flames,0,2014,399,0,1,0,0,1,0,1,4.96
2014-15 Artifacts Ruby #16 Joe Thornton ,"Thornton, Joe",San Jose Sharks,0,2014,599,0,0,0,0,0,0,1,5.2
2014-15 Artifacts Ruby #20 Eric Lindros ,"Lindros, Eric",New York Rangers,0,2014,599,0,0,0,0,0,0,1,4.89
2013-14 Artifacts Ruby #162 Damien Brunner ,"Brunner, Damien",Detroit Red Wings,0,2013,299,0,0,0,0,0,0,1,2.5
2013-14 Artifacts Ruby #169 Jared Staal ,"Staal, Jared",Carolina Hurricanes,0,2013,299,0,0,0,0,0,0,1,3.5
2013-14 Artifacts Ruby #171 Johan Larsson ,"Larsson, Johan",Minnesota Wild,0,2013,299,0,0,0,0,0,0,1,3.5
2013-14 Artifacts Ruby #178 Max Reinhart ,"Reinhart, Max",Calgary Flames,0,2013,299,0,0,0,0,0,0,1,4.5
2013-14 Artifacts Ruby #182 Nathan Beaulieu ,"Beaulieu, Nathan",Montreal Canadiens,0,2013,299,0,0,0,0,0,0,1,3.5
2013-14 Artifacts Ruby #189 Rickard Rakell ,"Rakell, Rickard",Anaheim Ducks,0,2013,299,0,0,0,0,0,0,1,4.2
2013-14 Artifacts Ruby #194 Stefan Matteau ,"Matteau, Stefan",New Jersey Devils,0,2013,299,0,0,0,0,0,0,1,4.5
2013-14 Artifacts Ruby #198 Viktor Fasth ,"Fasth, Viktor",Anaheim Ducks,0,2013,299,0,0,0,0,0,0,1,5.4
2013-14 Artifacts Ruby #200 Zach Redmond ,"Redmond, Zach",Winnipeg Jets,0,2013,299,0,0,0,0,0,0,1,3.75
2013-14 Artifacts Sapphire #14 Claude Lemieux ,"Lemieux, Claude",Montreal Canadiens,0,2013,85,0,0,0,0,0,0,1,5.4
2013-14 Artifacts Sapphire #25 Dustin Brown ,"Brown, Dustin HK",Los Angeles Kings,0,2013,85,0,0,0,0,0,0,1,7.2
2013-14 Artifacts Sapphire #30 Henrik Zetterberg ,"Zetterberg, Henrik",Detroit Red Wings,0,2013,85,0,0,0,0,0,0,1,9
2013-14 Artifacts Sapphire #43 Jordan Eberle ,"Eberle, Jordan",Edmonton Oilers,0,2013,85,0,0,0,0,0,0,1,7.2
2013-14 Artifacts Sapphire #46 Kevin Shattenkirk ,"Shattenkirk, Kevin",St. Louis Blues,0,2013,85,0,0,0,0,0,0,1,6
2013-14 Artifacts Sapphire #57 Matt Duchene ,"Duchene, Matt",Colorado Avalanche,0,2013,85,0,0,0,0,0,0,1,7.5
2013-14 Artifacts Sapphire #67 Mike Ribeiro ,"Ribeiro, Mike",Washington Capitals,0,2013,85,0,0,0,0,0,0,1,5.4
2013-14 Artifacts Sapphire #69 Milan Hejduk ,"Hejduk, Milan",Colorado Avalanche,0,2013,85,0,0,0,0,0,0,1,4.2
2013-14 Artifacts Sapphire #74 Slava Voynov ,"Voynov, Slava (Viatcheslav)",Los Angeles Kings,0,2013,85,0,0,0,0,0,0,1,5.4
2013-14 Artifacts Sapphire #87 Ryan Getzlaf ,"Getzlaf, Ryan",Anaheim Ducks,0,2013,85,0,0,0,0,0,0,1,8.4
2013-14 Artifacts Sapphire #90 Scott Niedermayer ,"Niedermayer, Scott",New Jersey Devils,0,2013,85,0,0,0,0,0,0,1,7.2
2013-14 Artifacts Sapphire #115 Jonathan Quick G ,"Quick, Jonathan",Los Angeles Kings,0,2013,85,0,0,0,0,0,0,1,13.5
2013-14 Artifacts Sapphire #122 Pekka Rinne G ,"Rinne, Pekka",Nashville Predators,0,2013,85,0,0,0,0,0,0,1,10.8
2013-14 Artifacts Sapphire #157 Charlie Coyle ,"Coyle, Charlie",Minnesota Wild,0,2013,85,0,0,0,0,0,0,1,4.5
2013-14 Artifacts Sapphire #161 Cristopher Nilstorp ,"Nilstorp, Christopher",Dallas Stars,0,2013,85,0,0,0,0,0,0,1,4
2013-14 Artifacts Sapphire #164 Drew Shore ,"Shore, Drew",Florida Panthers,0,2013,85,0,0,0,0,0,0,1,4
2013-14 Artifacts Sapphire #171 Johan Larsson ,"Larsson, Johan",Minnesota Wild,0,2013,85,0,0,0,0,0,0,1,4.8
2013-14 Artifacts Sapphire #181 Nail Yakupov #/85,"Yakupov, Nail",Edmonton Oilers,0,2013,85,0,0,0,0,0,0,1,10
2013-14 Artifacts Sapphire #187 Quinton Howden ,"Howden, Quinton",Florida Panthers,0,2013,85,0,0,0,0,0,0,1,4
2013-14 Artifacts Sapphire #196 Tye McGinn ,"McGinn, Tye",Philadelphia Flyers,0,2013,85,0,0,0,0,0,0,1,5
2013-14 Artifacts Spectrum #99 Zach Parise #14/25,"Parise, Zach",Minnesota Wild,0,2013,25,0,0,0,0,0,0,1,12
2013-14 Artifacts Spectrum #113 Jean-Sebastien Giguere G ,"Giguere, Jean-Sebastien",Colorado Avalanche,0,2013,25,0,0,0,0,0,0,1,6
2014-15 Artifacts #101 Henrik Lundqvist G ,"Lundqvist, Henrik",New York Rangers,0,2014,999,0,0,0,0,0,0,1,6.4
2014-15 Artifacts #107 Jonathan Quick G ,"Quick, Jonathan",Los Angeles Kings,0,2014,999,0,0,0,0,0,0,1,7.2
2014-15 Artifacts #109 Carey Price G - Serial #389/999,"Price, Carey",Montreal Canadiens,0,2014,999,0,0,0,0,0,0,1,9.9
2014-15 Artifacts #114 Tony Esposito G ,"Esposito, Tony",Chicago Blackhawks,0,2014,999,0,0,0,0,0,0,1,4.8
2014-15 Artifacts #126 Colton Sissons RC ,"Sissons, Colton",Nashville Predators,0,2014,999,0,0,0,1,0,0,1,4
2014-15 Artifacts #139 Teemu Pulkkinen RC ,"Pulkkinen, Teemu",Detroit Red Wings,0,2014,999,0,0,0,1,0,0,1,5
2014-15 Artifacts #160 Landon Ferraro RC ,"Ferraro, Landon",Detroit Red Wings,0,2014,699,0,0,0,1,0,0,1,4.8
2014-15 Artifacts #163 Andy Andreoff RC ,"Andreoff, Andy",Los Angeles Kings,0,2014,699,0,0,0,1,0,0,1,7.2
2014-15 Artifacts #172 Tobias Rieder RC ,"Rieder, Tobias",Arizona Coyotes,0,2014,699,0,0,0,1,0,0,1,3
2014-15 Artifacts #181 Darnell Nurse RC ,"Nurse, Darnell",Edmonton Oilers,0,2014,699,0,0,0,1,0,0,1,14.4
2014-15 Artifacts #183 Kevin Hayes RC ,"Hayes, Kevin",New York Rangers,0,2014,699,0,0,0,1,0,0,1,24
2014-15 Artifacts #189 Seth Helgeson RC ,"Helgeson, Seth",New Jersey Devils,0,2014,699,0,0,0,1,0,0,1,2.5
2014-15 Artifacts Emerald #14 Sam Gagner ,"Gagner, Sam",Edmonton Oilers,0,2014,99,0,0,0,0,0,0,1,5.1
2014-15 Artifacts Emerald #23 Mats Sundin ,"Sundin, Mats",Toronto Maple Leafs,0,2014,99,0,0,0,0,0,0,1,4
2014-15 Artifacts Emerald #27 Doug Harvey ,"Harvey, Doug",Montreal Canadiens,0,2014,99,0,0,0,0,0,0,1,5.6
2014-15 Artifacts Emerald #36 Brad Park ,"Park, Brad",Boston Bruins,0,2014,99,0,0,0,0,0,0,1,4.2
2014-15 Artifacts Emerald #42 Wayne Simmonds - Serial #46/99,"Simmonds, Wayne",Philadelphia Flyers,0,2014,99,0,0,0,0,0,0,1,7.4
